	0	1	2	3	4	5	6	7	8	9
0	lemma	bet_1	bet_2	cosine	onto	frame	score	main_sense	figurative	label
843	by	1.b	2	0.5661842525005341	0	0	7	0	0	1
844	byge	1	1.a	0.47698110342025757	0	0	0	1	1	1
845	bygge	1	1.a	0.4806365370750427	3	0	11	1	1	1
846	bygning	1	2	0.47562098503112793	0	0	6	0	0	1
847	bygning	1	3	0.5834221243858337	0	0	0	0	0	1
848	bygning	2	3	0.7561241835355759	1	0	6	0	0	1
849	byld	1	2	0.6564280688762665	0	0	0	0	0	1
850	bylt	1	1.a	0.8030591309070587	1	0	0	1	1	1
851	byrde	1	1.a	0.5668440759181976	0	0	7	1	1	1
852	bytte	1	1.a	0.4887439012527466	1	0	7	1	1	1
853	bytte	1	2	0.631718099117279	0	0	9	0	0	1
854	bytte	1	3	0.4656274914741516	0	0	2	0	0	1
855	bytte	1.a	2	0.7050340175628662	0	0	2	0	1	1
856	bytte	1.a	3	0.45260947942733765	0	0	5	0	1	1
857	bytte	2	3	0.6696056425571442	0	0	7	0	0	1
858	båd	1	2	0.4056689739227295	3	0	1	0	0	1
859	båd	1	3	0.5265561938285828	1	0	5	0	0	1
860	båd	2	3	0.5902038812637329	1	0	4	0	0	1
861	bås	1	1.a	0.6095559597015381	3	0	1	1	1	1
862	bås	1	2	0.6120471656322479	0	0	2	0	0	1
863	bås	1	3	0.5150736570358276	1	0	1	0	0	1
864	bås	1.a	2	0.6839644610881805	0	0	3	0	1	1
865	bås	1.a	3	0.35740137100219727	2	0	0	0	1	1
866	bås	2	3	0.6550927758216858	0	0	3	0	0	1
867	bælte	1	1.a	0.2705579996109009	2	0	7	1	0	0
868	bælte	1	2	0.5560022294521332	1	0	4	0	0	1
869	bælte	1	3	0.30682629346847534	2	0	7	0	0	1
870	bælte	1.a	2	0.5660777390003204	1	0	3	0	0	1
871	bælte	1.a	3	0.26055413484573364	2	0	0	0	0	1
872	bælte	2	3	0.5345584750175476	1	0	3	0	0	1
873	bænk	1	1.a	0.5161092579364777	3	0	11	1	0	0
874	bænk	1	2	0.44447535276412964	3	0	15	0	0	1
875	bænk	1.a	2	0.5604745447635651	3	0	4	0	0	1
876	bøf	1	1.a	0.18774330615997314	1	0	5	1	0	0
877	bøje	1	1.a	0.5313670933246613	0	0	3	1	0	1
878	bøje	1	1.b	0.5645157992839813	1	0	3	1	1	1
879	bøje	1	1.c	0.5325308442115784	0	0	3	1	1	1
880	bøje	1	2	0.3326430320739746	3	1	7	0	0	1
881	bøje	1.a	1.b	0.38981229066848755	0	0	0	1	1	1
882	bøje	1.a	1.c	0.5199353098869324	0	0	0	1	1	1
883	bøje	1.a	2	0.28071725368499756	0	0	10	0	0	1
884	bøje	1.b	1.c	0.48800957202911377	0	0	0	1	2	0
885	bøje	1.b	2	0.4193674921989441	2	0	10	0	1	1
886	bøje	1.c	2	0.5735988914966583	0	0	10	0	1	1
887	bølge	1	1.a	0.5602455735206604	1	0	6	1	0	1
888	bølge	1	1.b	0.4630467891693115	2	0	6	1	1	1
889	bølge	1	1.c	0.5207005143165588	1	0	6	1	1	1
890	bølge	1	1.d	0.5887769758701324	0	0	3	1	1	1
891	bølge	1.a	1.b	0.4813615083694458	1	0	0	1	1	1
892	bølge	1.a	1.c	0.5447108447551727	0	0	0	1	1	1
893	bølge	1.a	1.d	0.5620326995849609	0	0	3	1	1	1
894	bølge	1.b	1.c	0.45890140533447266	2	0	0	1	2	0
895	bølge	1.b	1.d	0.4831737279891968	0	0	3	1	2	0
896	bølge	1.c	1.d	0.5598467886447906	0	0	3	1	2	0
897	bølgegang	1	1.a	0.6900107562541962	0	0	1	1	1	1
898	bønne	1	1.a	0.4456300735473633	3	0	1	1	0	1
899	bønne	1	1.b	0.37336593866348267	3	0	4	1	0	1
900	bønne	1	2.a	0.5857691466808319	0	0	1	0	0	1
901	bønne	1.a	1.b	0.03661710023880005	4	0	3	1	0	1
902	bønne	1.a	2.a	0.6368171870708466	0	0	0	0	0	1
903	bønne	1.b	2.a	0.5513482093811035	0	0	3	0	0	1
904	børste	1	1.a	0.22604137659072876	0	2	3	1	0	0
905	børste	1	1.b	0.19708728790283203	4	0	1	1	1	1
906	børste	1	2	0.5301245748996735	0	1	1	0	0	1
907	børste	1	3	0.4239994287490845	2	0	2	0	0	1
908	børste	1.a	1.b	0.6783230602741241	0	0	4	1	1	1
909	børste	1.a	2	0.6907112300395966	0	1	2	0	0	1
910	børste	1.a	3	0.5141801834106445	0	0	1	0	0	1
911	børste	1.b	2	0.5683035254478455	0	0	2	0	1	1
912	børste	1.b	3	0.475508451461792	2	0	3	0	1	1
913	børste	2	3	0.531176894903183	0	0	1	0	0	1
914	celle	1	2	0.4920211434364319	2	0	3	0	0	1
915	celle	1	4	0.5682201981544495	1	0	0	0	0	1
916	celle	2	4	0.4122026562690735	1	0	3	0	0	1
917	censur	1	1.a	0.41616731882095337	1	0	3	1	0	1
918	censur	1	2	0.46333712339401245	0	0	6	0	0	1
919	censur	1	3	0.4438530206680298	2	0	6	0	0	1
920	censur	1.a	2	0.5684390962123871	0	0	3	0	0	1
921	censur	1.a	3	0.4304949641227722	2	0	3	0	0	1
922	censur	2	3	0.3033623695373535	0	0	0	0	0	1
923	center	1	1.a	0.19570273160934448	0	0	1	1	0	1
924	center	1	2	0.425767719745636	2	0	1	0	0	1
925	center	1.a	2	0.5567009747028351	0	0	0	0	0	1
926	central	1	1.a	0.6311885416507721	0	0	3	1	0	1
927	central	1	2	0.6725395321846008	0	0	8	0	0	1
928	central	1.a	2	0.5102407336235046	0	0	5	0	0	1
929	centrum	1	1.a	0.31138354539871216	3	0	4	1	0	1
930	centrum	1	1.c	0.4395889639854431	2	0	6	1	1	1
931	centrum	1.a	1.c	0.5518148243427277	2	0	2	1	1	1
932	chance	1	1.a	0.2341061234474182	1	0	22	1	0	0
933	chance	1	1.b	0.36290431022644043	0	0	27	1	0	1
934	chance	1.a	1.b	0.4409888982772827	0	0	5	1	0	1
935	charter	1	2	0.5670846700668335	3	0	1	0	0	1
936	chauffør	1	1.a	0.14091920852661133	2	0	1	1	0	1
937	chokolade	1	1.a	0.2898091673851013	2	0	12	1	0	0
938	chokolade	1	2	0.16218304634094238	2	0	6	0	0	1
939	chokolade	1.a	2	0.3357408046722412	2	0	6	0	0	1
940	cirkel	1	1.a	0.36359262466430664	1	0	3	1	0	1
941	cirkel	1	1.b	0.412924587726593	0	0	2	1	0	0
942	cirkel	1	2	0.6304937303066254	1	0	2	0	0	1
943	cirkel	1	3	0.40990400314331055	0	0	2	0	0	1
944	cirkel	1.a	1.b	0.4696626663208008	0	0	1	1	0	1
945	cirkel	1.a	2	0.7072685956954956	1	0	1	0	0	1
946	cirkel	1.a	3	0.6380015015602112	0	0	1	0	0	1
947	cirkel	1.b	2	0.6102576553821564	0	0	0	0	0	1
948	cirkel	1.b	3	0.48572391271591187	0	0	0	0	0	1
949	cirkel	2	3	0.6971699297428131	0	0	0	0	0	1
950	cirkulation	1	1.a	0.7862987071275711	0	0	0	1	0	1
951	cirkulation	1	2	0.6248897612094879	0	0	1	0	0	1
952	cirkulation	1.a	2	0.35757678747177124	0	0	1	0	0	1
953	citron	1	1.a	0.33455872535705566	1	0	1	1	0	1
954	civil	1	1.a	0.5655682682991028	0	0	7	1	0	0
955	civil	1	1.b	0.3909953236579895	0	0	4	1	0	0
956	civil	1	2	0.6056017279624939	0	0	3	0	0	1
957	civil	1.a	1.b	0.49704623222351074	0	0	3	1	0	0
958	civil	1.a	2	0.5635665357112885	0	0	4	0	0	1
959	civil	1.b	2	0.6065358817577362	0	0	1	0	0	1
960	civilisation	1	1.a	0.37407559156417847	0	0	9	1	0	1
961	civilisation	1	1.b	0.34851616621017456	0	0	0	1	0	0
962	civilisation	1.a	1.b	0.3320029377937317	0	0	9	1	0	1
963	creme	1	2	0.3484236001968384	2	0	3	0	0	1
964	creme	1	2.a	0.5866521596908569	2	0	3	0	0	1
965	creme	1	3	0.7831764668226242	0	0	2	0	1	1
966	creme	1	4	0.4063223600387573	0	0	3	0	0	1
967	creme	2	2.a	0.1912652850151062	3	0	0	1	0	0
968	creme	2	3	0.8434448540210724	0	0	1	0	1	1
969	creme	2	4	0.4534028172492981	0	0	0	0	0	1
970	creme	2.a	3	0.8255898207426071	0	0	1	0	1	1
971	creme	2.a	4	0.6246182322502136	0	0	0	0	0	1
972	creme	3	4	0.758645698428154	0	0	1	0	1	1
973	cyklus	1	1.a	0.3754504323005676	2	0	1	1	0	1
974	cyklus	1	2	0.5724821984767914	0	0	0	0	0	1
975	cyklus	1.a	2	0.8563019931316376	0	0	1	0	0	1
976	cylinder	1	1.a	0.45608288049697876	2	0	0	1	0	1
977	cylinder	1	3	0.6860508918762207	2	0	2	0	0	1
978	cylinder	1.a	3	0.7683693468570709	2	0	2	0	0	1
979	dag	1	2	0.6164142489433289	2	0	18	0	0	1
980	dag	1	2.a	0.7459140121936798	0	0	30	0	0	1
981	dag	2	2.a	0.19835680723190308	0	0	12	1	0	0
982	daglig	1	2	0.5155186057090759	0	0	8	0	0	1
983	dagslys	1	1.a	0.7803017497062683	0	0	2	1	1	1
984	dagsorden	1	1.b	0.23486393690109253	3	0	7	1	1	1
985	dagsorden	1	1.c	0.4991217851638794	3	0	7	1	1	1
986	dagsorden	1.b	1.c	0.34761548042297363	3	0	0	1	2	0
987	dame	1	1.a	0.10738217830657959	2	0	0	1	0	0
988	dame	1	2	0.6283071339130402	1	0	4	0	0	1
989	dame	1.a	2	0.6309771835803986	1	0	4	0	0	1
990	damp	1	1.a	0.2697440981864929	0	0	2	1	0	0
991	damp	1	1.b	0.5718651115894318	0	0	1	1	1	1
992	damp	1.a	1.b	0.4914998412132263	0	0	1	1	1	1
993	danne	1	1.a	0.3156071901321411	2	0	4	1	0	1
994	danne	1	1.b	0.2665292024612427	3	0	5	1	0	1
995	danne	1	2	0.23612934350967407	3	0	8	0	0	1
996	danne	1.a	1.b	0.3854396939277649	2	0	1	1	0	1
997	danne	1.a	2	0.37888383865356445	2	0	12	0	0	1
998	danne	1.b	2	0.3199518322944641	3	0	13	0	0	1
999	dans	1	1.a	0.38679182529449463	4	0	9	1	0	0
1000	dans	1	2	0.25035256147384644	4	1	12	0	0	1
1001	dans	1.a	2	0.6363754272460938	3	0	3	0	0	1
1002	danse	1	1.a	0.344868004322052	4	1	3	1	0	0
1003	danse	1	1.b	0.4060652256011963	0	1	7	1	0	0
1004	danse	1	2	0.4183166027069092	2	0	3	0	0	1
1005	danse	1.a	1.b	0.4029051661491394	0	1	4	1	0	0
1006	danse	1.a	2	0.371862530708313	1	0	0	0	0	1
1007	danse	1.b	2	0.4257507920265198	0	0	4	0	0	1
1008	dansk	1	2	0.33642756938934326	1	0	11	0	0	1
1009	dansk	1	2	0.20335114002227783	0	0	6	0	0	1
1010	date	1	1.a	0.546469122171402	0	0	1	1	0	1
1011	dekoration	1	1.a	0.6764829754829407	0	0	1	1	0	1
1012	dekoration	1	1.b	0.6502752602100372	0	0	2	1	0	1
1013	dekoration	1.a	1.b	0.44412142038345337	2	0	1	1	0	1
1014	delete	1	1.a	0.397533655166626	0	0	8	1	0	0
1015	deltagelse	1	2	0.40636420249938965	0	0	5	0	0	1
1016	demokratisk	1	1.a	0.45093852281570435	0	0	14	1	0	0
1017	demokratisk	1	2	0.37766504287719727	0	0	13	0	0	1
1018	demokratisk	1.a	2	0.5800719857215881	0	0	1	0	0	1
1019	demonstrere	1	2	0.2834072709083557	4	0	1	0	0	0
1020	demonstrere	1	3	0.5168643295764923	1	0	1	0	0	1
1021	demonstrere	2	3	0.5066173672676086	1	0	0	0	0	1
1022	design	1	1.a	0.6724821329116821	0	0	1	1	0	1
1023	design	1	1.b	0.32962703704833984	0	0	6	1	0	1
1024	design	1.a	1.b	0.6722313165664673	0	0	5	1	0	1
1025	designe	1	1.a	0.7416951954364777	1	1	6	1	1	1
1026	dessert	1	1.a	0.5433341860771179	0	0	9	1	1	1
1027	diagnose	1	1.a	0.3495674133300781	0	0	2	1	0	1
1028	diagram	1	1.a	0.4677760601043701	0	0	0	1	0	0
1029	dialog	1	1.a	0.2654600143432617	3	0	11	1	0	0
1030	dialog	1	1.b	0.4815937280654907	3	0	2	1	0	0
1031	dialog	1.a	1.b	0.5882735550403595	4	0	9	1	0	0
1032	diamant	1	1.a	0.6788325309753418	2	0	4	1	0	0
1033	diktere	1	1.a	0.5673340260982513	0	0	1	1	0	0
1034	diktere	1	2	0.6733418405056	0	0	1	0	0	1
1035	diktere	1.a	2	0.48079854249954224	1	0	0	0	0	1
1036	dimension	1	1.a	0.41260474920272827	2	0	0	1	0	0
1037	dimension	1	1.b	0.44942671060562134	2	0	4	1	0	1
1038	dimension	1	2	0.45484232902526855	0	0	10	0	0	1
1039	dimension	1.a	1.b	0.5428175330162048	2	0	4	1	0	1
1040	dimension	1.a	2	0.5062581300735474	0	0	10	0	0	1
1041	dimension	1.b	2	0.6113159358501434	0	0	6	0	0	1
1042	diplomat	1	1.a	0.5514854490756989	2	0	4	1	1	1
1043	diplomatisk	1	1.a	0.7495167255401611	0	0	5	1	1	1
1044	dirigent	1	2	0.3076969385147095	2	0	3	0	0	1
1045	disciplin	1	2	0.49119889736175537	2	0	1	0	0	1
1046	disko	1	1.a	0.4707111120223999	3	0	1	1	0	1
1047	diskret	1	1.a	0.5875295698642731	0	0	4	1	0	0
1048	diskret	1	2	0.9277152046561241	0	0	3	0	0	1
1049	diskret	1.a	2	0.7997317612171173	0	0	1	0	0	1
1050	disposition	1	1.a	0.450236976146698	0	0	2	1	0	1
1051	disposition	1	2	0.6149342060089111	0	0	6	0	0	1
1052	disposition	1	2.a	0.7349338829517365	0	0	3	0	0	1
1053	disposition	1.a	2	0.449765682220459	0	0	8	0	0	1
1054	disposition	1.a	2.a	0.6748382747173309	0	0	5	0	0	1
1055	disposition	2	2.a	0.49997174739837646	0	0	3	1	0	0
1056	distance	1	1.a	0.40929311513900757	2	0	5	1	0	0
1057	distance	1	1.b	0.7274468541145325	1	0	1	1	1	1
1058	distance	1.a	1.b	0.7564736008644104	1	0	6	1	1	1
1059	divergens	1	1.a	0.8313385099172592	1	0	2	1	0	1
1060	division	1	4	0.7042874395847321	0	0	20	0	0	1
1061	doktor	1	2	0.4566401243209839	2	0	2	0	0	1
1062	dokument	1	2	0.412747859954834	3	0	8	0	0	0
1063	dokumentere	1	1.a	0.468294620513916	0	0	3	1	0	0
1064	dollar	1	1.a	0.3966902494430542	1	0	3	1	0	0
1065	dom	1	1.a	0.26482439041137695	0	0	15	1	0	0
1066	dom	1	2	0.1357860565185547	4	0	7	0	0	1
1067	dom	1.a	2	0.30674612522125244	0	0	8	0	0	1
1068	dominans	1	1.a	0.5404218435287476	0	0	0	1	0	0
1069	dommer	1	2	0.1988363265991211	3	0	3	0	0	1
1070	domstol	1	1.a	0.3211868405342102	5	0	12	1	0	0
1071	donere	1	2	0.5406641066074371	2	0	2	0	0	1
1072	donor	1	2	0.6451517343521118	1	0	0	0	0	1
1073	dosis	1	1.a	0.14191323518753052	2	0	5	1	1	1
1074	douche	1	1.a	0.31762152910232544	0	0	2	1	0	1
1075	doven	1	1.a	0.4696251153945923	0	0	3	1	0	0
1076	doven	1	2	0.6270872354507446	0	0	7	0	0	1
1077	doven	1.a	2	0.6092985570430756	0	0	4	0	0	1
1078	drage	1	2	0.36928874254226685	0	0	3	0	0	1
1079	drager	1	2	0.6903704106807709	1	0	1	0	0	1
1080	dragt	1	1.b	0.7735309451818466	3	0	6	1	0	0
1081	dragt	1	2	0.5294155478477478	1	0	6	0	0	1
1082	dragt	1.b	2	0.8146467208862305	1	0	0	0	0	1
1083	drama	1	1.a	0.41202062368392944	0	0	3	1	0	1
1084	drama	1	2	0.5485201478004456	0	0	3	0	0	1
1085	drama	1.a	2	0.5036317706108093	0	0	0	0	0	1
1086	dramatisk	1	1.a	0.38399821519851685	0	0	11	1	0	0
1087	dramatisk	1	2	0.6006337106227875	1	0	9	0	0	1
1088	dramatisk	1.a	2	0.7573791593313217	0	0	2	0	0	1
1089	drejning	1	1.a	0.44904643297195435	0	0	8	1	1	1
1090	dreng	1	2	0.2377040982246399	2	0	4	0	0	1
1091	dreng	1	3	0.3561824560165405	2	0	5	0	0	1
1092	dreng	1	3.a	0.34913766384124756	2	0	6	0	0	1
1093	dreng	1	3.b	0.31578904390335083	2	0	7	0	0	1
1094	dreng	2	3	0.22299599647521973	2	0	1	0	0	0
1095	dreng	2	3.a	0.25680267810821533	2	0	2	0	0	0
1096	dreng	2	3.b	0.26492398977279663	2	0	3	0	0	0
1097	dreng	3	3.a	0.3183355927467346	2	0	1	1	0	0
1098	dreng	3	3.b	0.34527653455734253	2	0	2	1	0	0
1099	dreng	3.a	3.b	0.12685012817382812	2	0	1	1	0	0
1100	drift	1	1.a	0.3908182382583618	0	0	4	1	0	0
1101	drift	1	2	0.5362108647823334	1	0	8	0	0	1
1102	drift	1	2.a	0.5160694718360901	0	0	9	0	0	1
1103	drift	1	3	0.484180212020874	4	0	6	0	0	1
1104	drift	1.a	2	0.4792587161064148	0	0	4	0	0	1
1105	drift	1.a	2.a	0.4050438404083252	0	0	5	0	0	1
1106	drift	1.a	3	0.31396210193634033	0	0	2	0	0	1
1107	drift	2	2.a	0.380614697933197	0	0	1	1	0	0
1108	drift	2	3	0.6116409599781036	1	0	2	0	0	1
1109	drift	2.a	3	0.48846787214279175	0	0	3	0	0	1
1110	drikke	1	2	0.3079463243484497	3	1	1	0	0	1
1111	drikke	1	2.a	0.30851662158966064	3	1	6	0	0	1
1112	drikke	2	2.a	0.06816965341567993	3	1	7	1	0	0
1113	drille	1	1.a	0.5945972204208374	0	1	7	1	0	1
1114	drivkraft	1.a	2	0.4730669856071472	0	0	2	0	1	1
1115	dronning	1	1.a	0.1814301609992981	2	0	4	1	0	0
1116	dronning	1	2	0.5438433885574341	2	0	4	0	0	1
1117	dronning	1.a	2	0.57575923204422	2	0	0	0	0	1
1118	droppe	1	2	0.38301998376846313	0	0	6	0	0	1
1119	drukne	1	1.a	0.30461329221725464	0	0	1	1	0	1
1120	drukne	1	2	0.5141628384590149	1	0	7	0	1	1
1121	drukne	1	2.a	0.45547205209732056	0	0	1	0	1	1
1122	drukne	1	2.b	0.42602187395095825	1	0	0	0	1	1
1123	drukne	1.a	2	0.6256047189235687	0	0	8	0	1	1
1124	drukne	1.a	2.a	0.4691849946975708	0	0	2	0	1	1
1125	drukne	1.a	2.b	0.5043762922286987	0	0	1	0	1	1
1126	drukne	2	2.a	0.28932321071624756	0	0	6	1	2	0
1127	drukne	2	2.b	0.5012484490871429	1	0	7	1	2	1
1128	drukne	2.a	2.b	0.45006901025772095	0	0	1	1	2	1
1129	dryppe	1	1.a	0.30949699878692627	1	0	1	1	0	1
1130	dryppe	1	1.b	0.6273830831050873	1	1	1	1	0	1
1131	dryppe	1.a	1.b	0.5679036676883698	2	0	0	1	0	1
1132	dråbe	1	1.a	0.5359794795513153	0	0	0	1	1	1
1133	dråbe	1	2	0.7645729780197144	2	0	0	0	0	1
1134	dråbe	1.a	2	0.5496352016925812	0	0	0	0	1	1
1135	dræbe	1	1.a	0.4581946134567261	0	1	7	1	1	1
1136	drøm	1	2	0.6568564474582672	2	0	3	0	0	1
1137	drøm	1	2.a	0.7640076130628586	0	0	2	0	0	1
1138	drøm	1	3	0.7783255726099014	0	0	5	0	0	1
1139	drøm	2	2.a	0.4851922392845154	0	0	5	1	0	0
1140	drøm	2	3	0.4955054521560669	0	0	8	0	0	1
1141	drøm	2.a	3	0.547620952129364	0	0	3	0	0	1
1142	drømmeri	1	2	0.4690213203430176	0	0	1	0	0	1
1143	du	1	1.a	0.550018310546875	0	2	0	1	0	1
1144	dum	1	1.a	0.8452225923538208	2	0	5	1	0	0
1145	dum	1	1.b	0.44538527727127075	2	0	1	1	0	0
1146	dum	1	2	0.7008359432220459	2	0	5	0	0	1
1147	dum	1.a	1.b	0.670059859752655	2	0	4	1	0	0
1148	dum	1.a	2	0.7704444080591202	2	0	0	0	0	1
1149	dum	1.b	2	0.6185183823108673	2	0	4	0	0	1
1150	dyd	1	1.a	0.4671342372894287	1	0	12	1	0	0
1151	dygtig	1	1.a	0.15672188997268677	0	0	13	1	0	0
1152	dygtighed	1	1.a	0.2298334240913391	2	0	7	1	0	0
1153	dykke	1	1.a	0.1643853783607483	2	1	1	1	0	1
1154	dykke	1	2	0.5111245214939117	2	0	1	0	0	1
1155	dykke	1.a	2	0.5588521659374237	3	0	0	0	0	1
1156	dynamisk	1	1.a	0.5736930966377258	1	0	7	1	0	0
1157	dyne	1	1.a	0.43243104219436646	0	0	17	1	1	1
1158	dyne	1	1.b	0.6126024723052979	0	0	19	1	1	1
1159	dyne	1.a	1.b	0.5604235827922821	0	0	2	1	2	1
1160	dyr	1	1.a	0.7414015829563141	0	0	17	1	0	0
1161	dyr	1	1.b	0.6025268733501434	0	0	17	1	0	0
1162	dyr	1	1.c	0.5133348703384399	0	0	17	1	0	0
1163	dyr	1	2	0.6737416088581085	0	0	14	0	0	1
1164	dyr	1.a	1.b	0.256561815738678	0	0	0	1	0	0
1165	dyr	1.a	1.c	0.4738123416900635	0	0	0	1	0	0
1166	dyr	1.a	2	0.6029103100299835	0	0	3	0	0	1
1167	dyr	1.b	1.c	0.3025394678115845	0	0	0	1	0	0
1168	dyr	1.b	2	0.5442351996898651	0	0	3	0	0	1
1169	dyr	1.c	2	0.5132786631584167	0	0	3	0	0	1
1170	dyr	1	1.a	0.39895278215408325	2	0	15	1	0	0
1171	dyr	1	1.b	0.35926735401153564	1	0	15	1	0	1
1172	dyr	1	1.d	0.3704598546028137	1	0	14	1	1	1
1173	dyr	1	1.e	0.3904578685760498	0	0	15	1	1	1
1174	dyr	1.a	1.b	0.4561574459075928	1	0	0	1	0	1
1175	dyr	1.a	1.d	0.4734989404678345	1	0	1	1	1	1
1176	dyr	1.a	1.e	0.3724212646484375	0	0	0	1	1	1
1177	dyr	1.b	1.d	0.44949519634246826	1	0	1	1	1	1
1178	dyr	1.b	1.e	0.5813682079315186	0	0	0	1	1	1
1179	dyr	1.d	1.e	0.3532962203025818	0	0	1	1	2	0
1180	dyreart	1	1.a	0.43450218439102173	2	0	3	1	0	0
1181	dåse	1	2	0.5240934789180756	3	0	7	0	0	0
1182	dæk	1	2	0.5408163666725159	3	0	3	0	0	1
1183	dæk	1	2.a	0.4520764946937561	3	0	4	0	0	1
1184	dæk	2	2.a	0.3041607737541199	4	0	1	1	0	0
1185	dække	1	1.a	0.5698874890804291	0	0	1	1	1	1
1186	dø	1	1.a	0.08873593807220459	2	0	15	1	1	1
1187	dø	1	1.b	0.13091754913330078	2	0	15	1	1	1
1188	dø	1.a	1.b	0.08706516027450562	2	0	0	1	2	0
1189	død	1	1.a	0.0512046217918396	2	0	44	1	1	1
1190	dødelig	1	1.a	0.730766236782074	0	0	2	1	0	1
1191	dødelig	1	2	0.6422872245311737	0	0	2	0	0	1
1192	dødelig	1.a	2	0.6458398401737213	0	0	0	0	0	1
1193	døgn	1	2	0.36435502767562866	2	0	0	0	0	1
1194	dømme	1	1.a	0.36548131704330444	1	0	10	1	0	1
1195	dømme	1	1.b	0.5261939465999603	1	0	9	1	1	1
1196	dømme	1	2	0.5695068836212158	2	0	9	0	0	1
1197	dømme	1.a	1.b	0.43735456466674805	2	0	1	1	1	1
1198	dømme	1.a	2	0.43350112438201904	1	0	1	0	0	1
1199	dømme	1.b	2	0.3455985188484192	2	0	0	0	1	1
1200	dør	1	1.a	0.7348997592926025	0	0	16	1	1	1
1201	dør	1	2	0.3609026074409485	1	0	0	0	0	1
1202	dør	1.a	2	0.7966145575046539	0	0	16	0	1	1
1203	døv	1	1.a	0.515046089887619	1	0	9	1	1	1
1204	effekt	1	1.a	0.523361474275589	0	0	6	1	0	1
1205	effekt	1	3	0.4762499928474426	0	0	6	0	0	1
1206	effekt	1.a	3	0.44947582483291626	0	0	0	0	0	1
1207	effektiv	1	1.a	0.5254624485969543	0	0	0	1	0	0
1208	effektiv	1	2	0.4409162402153015	0	0	6	0	0	1
1209	effektiv	1.a	2	0.5058680474758148	0	0	6	0	0	1
1210	efterlade	1	1.a	0.6716333031654358	0	0	6	1	1	1
1211	efterlade	1	2	0.28668200969696045	1	0	3	0	0	1
1212	efterlade	1	2.a	0.5611173212528229	1	1	3	0	0	1
1213	efterlade	1.a	2	0.766630694270134	0	0	9	0	1	1
1214	efterlade	1.a	2.a	0.6905197501182556	0	0	9	0	1	1
1215	efterlade	2	2.a	0.4840850234031677	1	0	0	1	0	0
1216	efterretningstjeneste	1	2	0.46622490882873535	0	0	8	0	0	1
1217	eg	1	1.a	0.7365958094596863	0	0	2	1	0	1
1218	egen	1	1.a	0.609027087688446	0	0	19	1	0	0
1219	egen	1	2	0.6024352312088013	0	0	11	0	0	1
1220	egen	1	2.a	0.4601248502731323	0	0	22	0	0	1
1221	egen	1.a	2	0.3427640199661255	0	0	8	0	0	1
1222	egen	1.a	2.a	0.3544085621833801	0	0	3	0	0	1
1223	egen	2	2.a	0.2866056561470032	0	0	11	1	0	0
1224	egentlig	1	2	0.6295427680015564	0	0	2	0	0	1
1225	egentlig	1	1.b	0.42875760793685913	0	0	2	1	0	0
1226	eje	1	2	0.5360001027584076	5	0	4	0	0	1
1227	eje	1	2	0.5629609525203705	0	0	10	0	0	1
1228	eje	1	3	0.50411057472229	0	0	12	0	0	1
1229	eje	2	3	0.40057188272476196	0	0	2	0	0	1
1230	ejendom	1	1.a	0.3931930661201477	1	0	16	1	0	0
1231	ejendom	1	2	0.5446856021881104	2	0	14	0	0	1
1232	ejendom	1.a	2	0.5288101732730865	1	0	2	0	0	1
1233	ekko	1	1.a	0.6022814810276031	0	0	0	1	1	1
1234	eksamen	1	1.a	0.3652498722076416	3	0	9	1	0	1
1235	eksempel	1	2	0.38606399297714233	1	0	4	0	0	1
1236	eksempel	1	2.a	0.2917402386665344	0	0	15	0	0	1
1237	eksempel	2	2.a	0.3582938313484192	0	0	11	1	0	0
1238	eksercits	1	1.a	0.5731057226657867	0	0	0	1	1	1
1239	eksklusiv	1	2	0.7497307360172272	0	0	3	0	0	1
1240	eksotisk	1	1.a	0.6938566267490387	1	0	5	1	1	1
1241	ekspedition	1	1.a	0.4646996855735779	0	0	1	1	0	1
1242	ekspedition	1	2	0.6219237744808197	0	0	2	0	0	1
1243	ekspedition	1	2.a	0.5919431746006012	0	0	1	0	0	1
1244	ekspedition	1	3	0.6502837836742401	0	0	1	0	0	1
1245	ekspedition	1.a	2	0.6763508319854736	0	0	3	0	0	1
1246	ekspedition	1.a	2.a	0.6115652918815613	1	0	0	0	0	1
1247	ekspedition	1.a	3	0.6425185799598694	0	0	0	0	0	1
1248	ekspedition	2	2.a	0.6827234327793121	0	0	3	1	0	1
1249	ekspedition	2	3	0.4848697781562805	0	0	3	0	0	1
1250	ekspedition	2.a	3	0.7775695025920868	0	0	0	0	0	1
1251	ekspert	1	1.a	0.3446248173713684	2	0	7	1	0	0
1252	eksplosion	1	1.a	0.5298454463481903	0	0	3	1	0	0
1253	eksplosion	1	1.b	0.3703850507736206	0	0	2	1	1	1
1254	eksplosion	1	1.c	0.44280290603637695	0	0	3	1	1	1
1255	eksplosion	1.a	1.b	0.710320770740509	0	0	1	1	1	1
1256	eksplosion	1.a	1.c	0.5371332764625549	0	0	0	1	1	1
1257	eksplosion	1.b	1.c	0.4742546081542969	0	0	1	1	2	1
1258	eksportere	1	1.a	0.45903491973876953	0	0	3	1	1	1
1259	eksportere	1	1.b	0.4794948697090149	0	0	3	1	1	1
1260	eksportere	1.a	1.b	0.5922500789165497	0	0	0	1	2	0
1261	ekstraordinær	1	1.a	0.7107070684432983	0	0	3	1	0	1
